est_us
0.00650202
0.005410778
0.006522438
0.004040634
0.004325964
0.004697415
0.00375032
0.003480771
0.006831439
0.00393631
0.00258962
0.001742773
0.005178252
0.004682016
0.005905004
0.005838922
0.00957762
0.007106848
0.007460077
0.006543225
0.005654477
0.006814288
0.0058147
0.00458249
0.006506726
0.006198846
0.001830023
0.006360653
0.006595531
0.006434314
0.006027666
0.006886615
0.006766784
0.004089656
0.003508951
0.005292301
0.002759369
0.004724592
0.005974506
0.003824514
0.007209599
0.006248315
0.003945031
0.007725936
0.003833519
0.007403064
0.005622001
0.004622443
0.003573419
0.006586142
0.00657131
0.006277107
0.004929413
0.003829101
0.004991144
0.005012905
0.005203108
0.005652458
0.005908263
0.003025197
0.007296513
0.006133712
0.003677873
0.004682107
0.004386808
0.004661188
0.004752818
0.008746659
0.003477522
0.002905894
0.00477121
0.003155886
0.004030952
0.006345815
0.004600294
0.004295799
0.005038831
0.006500121
0.00686674
0.004245504
0.004892659
0.005122379
0.005370864
0.004997309
0.005268233
0.003987552
0.004784718
0.005071644
0.004895285
0.003590742
0.002427746
0.004377475
0.005433848
0.005740727
0.00861424
0.003905391
0.00492565
0.004785425
0.006992288
0.00897413
0.004955428
0.006986012
0.004439301
0.005604488
0.004170822
0.005532588
0.003983867
0.005463447
0.00587262
0.00526799
0.004677631
0.007815109
0.004537751
0.004844101
0.00602528
0.005682169
0.004778087
0.005902449
0.005677582
0.004713402
0.004465779
0.007352574
0.005128412
0.006225017
0.008504434
0.004331207
0.005249268
0.002495346
0.006296916
0.006996568
0.005057709
0.007094912
0.003750152
0.005835558
0.004563992
0.004794991
0.004691897
0.003624103
0.006463112
0.004693195
0.005725417
0.004478938
0.006797006
0.005061002
0.00460251
0.004119834
0.005063882
0.005439584
0.005024603
0.006048456
0.004148195
0.00481592
0.005584046
0.005848921
0.004749146
0.005694493
0.004831101
0.005051355
0.004385388
0.004563083
0.005532942
0.007284785
0.00487946
0.004045281
0.005408886
0.006362937
0.00351461
0.004419302
0.003298775
0.004815034
0.005942882
0.00778291
0.006493805
0.006806736
0.004261791
0.002491987
0.006281544
0.006715256
0.005046763
0.004667673
0.004480839
0.004928008
0.007411872
0.00411332
0.006326771
0.003073599
0.004016601
0.005359916
0.003077109
0.003662834
0.007124432
0.005272178
0.007263545
0.004284187
0.006387078
0.003676637
0.003384625
0.006557424
0.005818441
0.005695796
0.006059299
0.006013851
0.003292375
0.005179534
0.005151095
0.004215645
0.005744194
0.00646923
0.007244431
0.004568804
0.007154701
0.0035307
0.005902162
0.004908195
0.005773164
0.003528675
0.005417857
0.003181171
0.007160563
0.006307931
0.002249546
0.00426971
0.004723939
0.008186288
0.003577453
0.004792743
0.007082323
0.003210043
0.006683108
0.004681999
0.006276148
0.004278435
0.005363647
0.002622629
0.005520026
0.005764699
0.001652798
0.005796104
0.004452388
0.003859127
0.007514972
0.00625609
0.005626971
0.006036288
0.006887148
0.004587395
0.00626815
0.006760256
0.009472252
0.003090282
0.002256553
0.001998318
0.005828177
0.004892232
0.006367705
0.004058306
0.003762979
0.005100631
0.006147089
0.007024155
0.007736351
0.005414064
0.006421931
0.002345417
0.008328249
0.00623226
0.004912297
0.00467151
0.00481955
0.005861306
0.007056042
0.006590682
0.00683129
0.003009535
0.004664405
0.007432757
0.003780201
0.004297216
0.005618244
0.005479291
0.008078992
0.005228849
0.007031335
0.001609197
0.006077416
0.004743551
0.004847571
0.005182439
0.00435041
0.004726375
0.005352461
0.007751483
0.006104448
0.003989839
0.006193433
0.004560136
0.003876103
0.003909177
0.006713903
0.003737208
0.004644305
0.005991481
0.004160401
0.006639803
0.005773276
0.005976763
0.008416538
0.005126106
0.005006443
0.005475539
0.004947617
0.005723533
0.007699362
0.005947264
0.009231304
0.003307861
0.004115509
0.00477418
0.005479388
0.007805763
0.002660867
0.002157115
0.005862058
0.003329043
0.007057211
0.007839078
0.00406355
0.004150948
0.004121327
0.00633499
0.003983799
0.006190541
0.004506939
0.005279594
0.007773797
0.005086716
0.006293006
0.004449611
0.006437791
0.005752768
0.004101424
0.005887161
0.006713246
0.007326882
0.006402294
0.005364857
0.006654749
0.005718947
0.004879397
0.005863289
0.005782021
0.004964542
0.004859688
0.004755604
0.004370053
0.007269106
0.005273635
0.004929447
0.004214901
0.005557324
0.008179287
0.002804366
0.004245483
0.004442083
0.004949219
0.007167392
0.004194719
0.003243753
0.00363143
0.005504774
0.005548616
0.004327688
0.004079445
0.007079646
0.005694326
0.003498484
0.005417367
0.006235091
0.00511506
0.002453548
0.006834926
0.004284582
0.003528489
0.005158072
0.006812083
0.002650458
0.005074576
0.004335699
0.005758516
0.008079638
0.004979935
0.007908932
